secucode,BB0_BS0_LB0_LS0,BB0_BS0_LB0_LS1,BB0_BS0_LB1_LS0,BB0_BS0_LB1_LS1,BB0_BS1_LB0_LS0,BB0_BS1_LB0_LS1,BB0_BS1_LB1_LS0,BB0_BS1_LB1_LS1,BB1_BS0_LB0_LS0,BB1_BS0_LB0_LS1,BB1_BS0_LB1_LS0,BB1_BS0_LB1_LS1,BB1_BS1_LB0_LS0,BB1_BS1_LB0_LS1,BB1_BS1_LB1_LS0,BB1_BS1_LB1_LS1
300009,0.057351995478647874,0.02628195276518502,0.022805065557481158,8.852898120140201e-06,0.10765248054664167,0.0894431314612877,0.008815361832110806,0.00036296882292574824,0.06763445958722832,0.005903023937528285,0.11726132763726065,0.0008097745910492242,0.21482672753683338,0.09885269981522231,0.17686434952091656,0.005125828011561176
300022,0.08069426032307163,0.020056954877988902,0.02467226395640006,0.00020867088918348308,0.11837776795797122,0.07302253645603182,0.0065056218392497665,0.002074434133647567,0.08895517258310011,0.0041979673000441895,0.1157019934207296,0.000638287425737713,0.1612780478224579,0.10728138655668483,0.15650304414003044,0.039831590317670744
300037,0.0,0.0,0.13631913707008286,0.04739579193541945,0.0,0.0,0.1077992120934832,0.09859890675894718,0.0,0.0,0.1788051776111382,0.019997474438909563,0.0,0.0,0.2483335053509337,0.16275079474108584
300050,0.0,0.10270736912106228,0.0,0.02951180697402461,0.0,0.1994376622196141,0.0,0.008985253468809327,0.0,0.11023515986358835,0.0,0.0990641361780529,0.0,0.3284354058039476,0.0,0.12162320637090086
300115,0.0,0.0,0.0,0.192554275923529,0.0,0.0,0.0,0.212439871214271,0.0,0.0,0.0,0.20760612491925362,0.0,0.0,0.0,0.3873997279429464
300265,0.08498311604286132,0.030487995107640765,0.036045786101091035,0.0007533524182612626,0.06952556523588793,0.09739056448253552,0.0060476473247126185,0.001787129195508247,0.1058634748158718,0.009817511455388242,0.10168183711634421,0.0008331191449006904,0.21647599464676634,0.11805528720453075,0.10536750303556709,0.014884116672132165
300271,0.0,0.10577442849628971,0.0,0.02666854042440613,0.0,0.18929519889196078,0.0,0.015155638634503657,0.0,0.1309404815484825,0.0,0.07579337308135586,0.0,0.3211648614881859,0.0,0.13520747743481545
300383,0.0,0.0,0.0,0.13253718449153307,0.0,0.0,0.0,0.21701359792733238,0.0,0.0,0.0,0.20726276315278383,0.0,0.0,0.0,0.4431864544283507
300436,0.0,0.0,0.16479532020907625,0.0429748180352694,0.0,0.0,0.15275206389526647,0.09896927360656539,0.0,0.0,0.14877082213863516,0.008853988569195448,0.0,0.0,0.27906611792291536,0.10381759562307655
300443,0.0,0.17624716848007724,0.0,0.06260046789706264,0.0,0.17741616844294256,0.0,0.011193583125997995,0.0,0.07759664302424896,0.0,0.11454090385829403,0.0,0.2592595343310186,0.0,0.12114553084035798
300476,0.0,0.0,0.0,0.2518211324348759,0.0,0.0,0.0,0.1691565502148494,0.0,0.0,0.0,0.252308258551863,0.0,0.0,0.0,0.32671405879841164
300541,0.0,0.1236687752234106,0.0,0.03703597411048843,0.0,0.22470719774554232,0.0,0.012594049515870074,0.0,0.08622169840567324,0.0,0.1008206098348318,0.0,0.24958892406422198,0.0,0.16536277109996156
300599,0.09693175810852481,0.016478825444652824,0.028511812382177003,0.0007111558946674343,0.13633140756023868,0.0666273065612461,0.008425213076185361,0.0005305549796086499,0.09588274480284259,0.006196882161829031,0.06926925813770533,0.0012521097518764137,0.19522216140883145,0.09940478097947665,0.1683132617310481,0.00991076701908958
300892,0.15333913739197477,0.026001608409818945,0.0403269009503473,0.002853572430398407,0.09448178317049126,0.07056758991400337,0.006514759699588817,0.0014716537062432037,0.10183484707274618,0.006033780195597136,0.09477808808134584,0.0025484734912992065,0.21457069976954263,0.09951609513559224,0.07017526857231464,0.014985742008696038
300904,0.21892203303034183,0.029317628984765073,0.021764178722314686,0.0007681474843169889,0.1485725259249776,0.07002944565356549,0.00275252848546921,0.00032006145179874534,0.0721418512354372,0.004032774292664192,0.06490846242478555,0.0015362949686339778,0.17340929458456023,0.10466009473818973,0.07054154397644348,0.016323134041736014
300919,0.0,0.0,0.0,0.22052659148071646,0.0,0.0,0.0,0.24467693227750656,0.0,0.0,0.0,0.14446411984510393,0.0,0.0,0.0,0.390332356396673
300989,0.13936286394709094,0.01575624600994197,0.028033520074026784,0.0005626430144395269,0.08638654964887489,0.057320097698140005,0.006978118342431263,0.002219189578865066,0.11213183869047193,0.0038040047629636538,0.07159015917193294,0.0010826955218099263,0.27659171932945503,0.12275032458449597,0.062383884828095745,0.013046144796964329
301045,0.15891833635428404,0.033753000538872285,0.021407926321461813,0.000734825846274433,0.09650712781070886,0.09611522069269583,0.002253465928574928,0.0012247097437907215,0.10816636457159653,0.010091608288835546,0.05520991525008573,0.0026943614363395874,0.23240092098172732,0.09523342967716651,0.07475628276098564,0.010532503796600206
301081,0.12192753404259911,0.04133101912510186,0.01991534437206549,0.0003596682420135667,0.09908243493344596,0.041803725957462554,0.007707176614576429,0.0008940324872908658,0.13900663742050048,0.009022534756797472,0.05200700017161313,0.0009248611937491715,0.28388100530356514,0.08462479922804919,0.09463488021506106,0.0028773459361085335
301086,0.0,0.26035479837449205,0.0,0.032158487027196,0.0,0.1439903094717099,0.0,0.005196936542669584,0.0,0.08897311659893717,0.0,0.11925601750547046,0.0,0.23933260393873085,0.0,0.110737730540794
301133,0.14329836569748558,0.027060273027173048,0.022090306128842097,0.001393843407747207,0.09695884487269071,0.09239802029182576,0.004716540824195094,0.0018302994243145142,0.08399187741273942,0.0032100636057208402,0.0926831246252286,0.0016613487082239437,0.1942417935357485,0.0900683307092002,0.12306651744563976,0.021330450283224757
301310,0.1998415099776673,0.013927911053478376,0.016089138630742263,0.0,0.0826069207309752,0.06219532694570516,0.002401363974737651,0.0,0.11790697115961866,0.0038421823595802414,0.08502269288956127,0.0002401363974737651,0.20171457387796268,0.12897725908315924,0.06579737290781164,0.01943664001152655
301469,0.20272038822996374,0.05209657125626935,0.02904778518531382,0.0029994995571791445,0.045466098550925975,0.08572253997622502,0.001894420772955249,0.000631473590985083,0.07972354086186673,0.0066304727053433715,0.07582103406957892,0.0011050787842238952,0.18912634050003235,0.04783412451712004,0.1643852052052368,0.014795426236780495
301518,0.0,0.0,0.17183037030387607,0.030870950375684915,0.0,0.0,0.09081250411016724,0.10502024265177112,0.0,0.0,0.17645151102875078,0.01036199727497475,0.0,0.0,0.27475045815080856,0.13990196610396655
600037,0.0,0.09823714105304623,0.0,0.043202759771293515,0.0,0.18630779212503548,0.0,0.008794946212266036,0.0,0.08793156184285987,0.0,0.13516860441540235,0.0,0.28378020310155655,0.0,0.15657699147853993
600054,0.10090774778595023,0.0375352181012206,0.025338943549513437,0.0005889549079295206,0.1068458155314701,0.0744747503812782,0.008743316062931794,0.0005258525963656434,0.1016756328040031,0.006664445465299618,0.08459215433535316,0.0010236597209251192,0.2259066960807575,0.095782017131296,0.12321076901244601,0.006184026533259966
600066,0.0,0.0,0.0,0.22821247637702327,0.0,0.0,0.0,0.2130407665715306,0.0,0.0,0.0,0.20145703273989427,0.0,0.0,0.0,0.35728972431155187
600119,0.065633746127133,0.028980745649752417,0.021473233925846883,0.0007296434622260911,0.05504900171295386,0.08463676953750246,0.004090496382204001,0.0010015631874046409,0.11067741241002312,0.011663062911272734,0.09483024908034035,0.0017602239008546049,0.1957822021285558,0.14456207351661005,0.15528862804564134,0.023840948021678694
600227,0.0,0.0,0.07492208632668772,0.0270082582474998,0.0,0.0,0.12448446856770107,0.08561762600175746,0.0,0.0,0.1971100432831449,0.01350484563720688,0.0,0.0,0.3234166915535674,0.15393598038243475
600233,0.0,0.0,0.0,0.18317506675882386,0.0,0.0,0.0,0.19889389171471208,0.0,0.0,0.0,0.21708968162918396,0.0,0.0,0.0,0.4008413598972801
600355,0.0679829135079748,0.02213058981315349,0.028572328019995718,5.988176601935618e-05,0.1139466172875921,0.10247481073512396,0.015859942366366567,0.0,0.11043891452493827,0.004935968427595502,0.08440779756404397,0.0,0.19998816051940418,0.06830798595207987,0.17358851406135076,0.007305575454361455
600375,0.0,0.0,0.0,0.12073189992844849,0.0,0.0,0.0,0.2115564615352321,0.0,0.0,0.0,0.2342380532629544,0.0,0.0,0.0,0.433473585273365
600391,0.12712297927105856,0.04208529237547531,0.030044786974650385,0.001706389297178036,0.10267360122637509,0.08398071719626815,0.004681384103030601,0.0009916649352841882,0.08588785817546712,0.007533025465713669,0.09813661321270173,0.003337799050468731,0.1870618685240954,0.1160622872001937,0.08639699346541181,0.022296739526627533
600439,0.07627330176905248,0.01753864643383057,0.020704319287888694,6.603406036833799e-05,0.10561751751553451,0.0926259764786677,0.003612063102148088,5.943065433150419e-05,0.11072987446925124,0.005425358399862649,0.06799130991765552,3.962043622100279e-05,0.28720193876001243,0.12760685961819107,0.0823352285108659,0.00217252058611832
600480,0.07299044215224333,0.02477447836774936,0.022186949125312782,0.0009742710573052724,0.0960144457086518,0.07952402226276489,0.010212900343536734,0.001264989843548838,0.07176341520848785,0.004811935095545466,0.15223772037738423,0.0008703957604794109,0.17080498953544415,0.07118604901945681,0.20470233785440292,0.015680658287686156
600533,0.0,0.0,0.09625756843972355,0.02055773988231394,0.0,0.0,0.14062626058509214,0.076647557177474,0.0,0.0,0.18713759278861933,0.004321494431183969,0.0,0.0,0.36983060271363516,0.10462118398195787
600577,0.0,0.0,0.0,0.11560101425415083,0.0,0.0,0.0,0.19758995118977957,0.0,0.0,0.0,0.22794828830944427,0.0,0.0,0.0,0.4588607462466253
600598,0.0,0.0,0.10270731931306823,0.038511443760777954,0.0,0.0,0.10947847470944173,0.1276917582473648,0.0,0.0,0.20179977755329026,0.011727839511841715,0.0,0.0,0.23671187028703788,0.17137151661717737
600710,0.0,0.0,0.11815492691280849,0.04680026120508308,0.0,0.0,0.0878956982377107,0.14424022605224945,0.0,0.0,0.1562697904866705,0.014400549826371855,0.0,0.0,0.21735922318246753,0.21487932409663837
600725,0.061409259369906294,0.02707569132008758,0.015332142440332966,5.584055956707931e-05,0.09116529754921368,0.09287122664398795,0.0022646138932429015,0.000160541608755353,0.08089203060286027,0.008265798829916914,0.08638171601389984,0.00036296363718601554,0.27003098592650376,0.14280385500887027,0.11670509427840875,0.004222942317260373
600827,0.08809357785143618,0.02549717791107474,0.04635036092398102,0.0008323355593621799,0.11260906336857608,0.08100687601364395,0.006413879898614445,0.0007943127209182255,0.05211212310024162,0.006055006806999588,0.12087030631172607,0.0014453887216708693,0.17669838057866333,0.08865050826247999,0.17656725387211175,0.016003448098499986
600862,0.07615535389361,0.03332713432750534,0.05631946354773126,0.0015622319845389988,0.12968093273480436,0.0938432526193894,0.016567126723666576,0.001404007775884382,0.049285706402500316,0.005362294758498182,0.14640525221856848,0.0017282952022273513,0.11090836270640962,0.10040966042341169,0.1493983096414757,0.02764261503977833
601077,0.0,0.0,0.0,0.13227708560843054,0.0,0.0,0.0,0.23810260789610332,0.0,0.0,0.0,0.19054848998519522,0.0,0.0,0.0,0.43907181651027094
601388,0.0,0.0,0.0,0.11679672744865005,0.0,0.0,0.0,0.23978452541567064,0.0,0.0,0.0,0.21256746620181916,0.0,0.0,0.0,0.43085128093386016
601778,0.0,0.0,0.0,0.13153641277927128,0.0,0.0,0.0,0.23675681739802468,0.0,0.0,0.0,0.19051734525555633,0.0,0.0,0.0,0.44118942456714766
601878,0.048743406343579064,0.03052779788272864,0.03023666407804529,0.00023809602165349766,0.10003423347813745,0.12329309987626813,0.008707150847797098,0.00042093478595121734,0.05278813043498559,0.00660109931328699,0.1208857355686144,0.0006414280801922095,0.17979938554235955,0.15319148545360353,0.13521121780489856,0.008680134487898776
603118,0.0,0.0,0.0,0.14936588835578782,0.0,0.0,0.0,0.21126451851361777,0.0,0.0,0.0,0.21300683163556033,0.0,0.0,0.0,0.4263627614950341
603181,0.08420027384498116,0.026241124740623633,0.03268071651398162,0.0013551091850994453,0.1204353288257132,0.09145575427353443,0.00972290840308852,0.002032663777649168,0.06737151165252742,0.010657369111980012,0.10407520855977302,0.0015244978332368759,0.18463644961393505,0.12251033976539673,0.12313143147523396,0.01796931242324577
603186,0.0,0.0,0.1718667371760973,0.03678829543451437,0.0,0.0,0.11482460779129208,0.09173276925788824,0.0,0.0,0.18112109994711792,0.00973030142781597,0.0,0.0,0.2653974969152124,0.1285386920500617
603194,0.1664856045877744,0.021492980587930713,0.03906837698687951,0.0016608212272491915,0.14632518879629539,0.06985218691077483,0.00528531931730478,0.0015631258609404156,0.06760519348567297,0.004591682216512471,0.10218935315897967,0.0019539073261755197,0.14742230775994294,0.07796090231440322,0.13560116843658104,0.01094188102658291
603200,0.0,0.0,0.20924424041086556,0.040259328349442486,0.0,0.0,0.11629271822534643,0.10065290223147369,0.0,0.0,0.1698997739863452,0.009031383476099409,0.0,0.0,0.24743373476992186,0.10718591855050535
603206,0.09776536312849161,0.02960168323296815,0.021983602989189582,0.0007618080243778568,0.07774069505913081,0.08670100848871799,0.005804251614307481,0.0017049989117028223,0.09863600087063774,0.00932307915548139,0.08017122542262207,0.0015961691939345571,0.20057316984691287,0.1344047014438076,0.11452513966480447,0.038707102952913006
603283,0.12248885253205467,0.024859310007340346,0.0351686636550548,0.0015549850454115524,0.12526722881798494,0.10629991710154878,0.006328767223340114,0.0031625576545946557,0.06336436243056798,0.004670798198875941,0.09301425342093059,0.0017010616114436381,0.1531941467119991,0.11797873855581403,0.12126619167436611,0.019680165358672747
603373,0.16023477622890683,0.02743947175348496,0.01173881144534116,0.001467351430667645,0.11826852531181217,0.13367571533382244,0.0024944974321349962,0.0013206162876008803,0.0673514306676449,0.0030814380044020544,0.039325018341892885,0.0007336757153338225,0.1760821716801174,0.20469552457813647,0.04416727806309611,0.007923697725605283
603396,0.0982735099026203,0.02874347273839206,0.03579997177400386,0.002460365997083314,0.09385143717363692,0.09843816154678459,0.007291715670132192,0.003561179846638754,0.06992990544291293,0.005983911182198805,0.11109281648398174,0.0030342945853130735,0.1368960812908689,0.1260196641106459,0.1456931834219316,0.03293032883285506
603556,0.14408599181227608,0.06993393210954706,0.030652187420176596,0.001863984370145874,0.04754310751507871,0.09627594332567029,0.0026694097152706346,0.0010585590250211136,0.08314981141540848,0.011015917506034936,0.11717788163929371,0.003507052074200385,0.143572820806668,0.14093332688993057,0.08714702234249908,0.01941305203277851
603712,0.0,0.0,0.0,0.1914553168772636,0.0,0.0,0.0,0.20934487061803997,0.0,0.0,0.0,0.21047782407587465,0.0,0.0,0.0,0.3887219884288218
603801,0.09285691567162854,0.02108956245033759,0.03367068316887167,0.00025073019489625675,0.08943563951414243,0.09999054082131281,0.010674552344712849,0.001978441609261018,0.10051471976253744,0.003969688220238319,0.09432728785795315,0.0009058506052841698,0.2099265750186533,0.09742761284338919,0.1316465703868226,0.011334629529958678
603868,0.23270876705991209,0.03516076798519547,0.016192458940550544,0.0002313208420078649,0.06291926902613926,0.09738607448531113,0.003007170946102244,0.0004626416840157298,0.07934304880869766,0.004163775156141568,0.11172796668979876,0.0002313208420078649,0.11357853342586167,0.11913023363405043,0.11727966689798751,0.006476983576220218
605133,0.0,0.0,0.0,0.17795383451550295,0.0,0.0,0.0,0.24537218919917894,0.0,0.0,0.0,0.16135725217719415,0.0,0.0,0.0,0.415316724108124
605183,0.17245815278722434,0.008788487845139203,0.026897867581688356,0.00038210816717996533,0.1365629115623384,0.06916157825957372,0.01233190424878808,0.0010189551124799075,0.06432154147529416,0.00242001839213978,0.06470364964247413,0.0012736938905998844,0.23881760448747832,0.08011534571873273,0.1166703603789494,0.00407582044991963
605499,0.0,0.0,0.0,0.4902514380590933,0.0,0.0,0.0,0.1951775928093717,0.0,0.0,0.0,0.13895136036729108,0.0,0.0,0.0,0.1756196087642439
688027,0.29761983881951737,0.030354477950106037,0.047558772528714106,0.003462868674244353,0.16229780152721832,0.07609981900210344,0.00867098173017417,0.0021340834489205294,0.08037402779444094,0.0044170564407890025,0.06086043482651563,0.0021776714020734058,0.11514469905755077,0.06666453761812982,0.03564588283730818,0.006517046342193916
688046,0.17193337684062934,0.050562626282776524,0.03188168105352252,0.002486470465860547,0.09511461987637468,0.06035960490055543,0.007812076979415729,0.0017793581628901764,0.1011608753515969,0.00873613204939313,0.1148318319516442,0.004402263899298659,0.15556043191915622,0.10493225971005903,0.08231285925579725,0.006133531301029641
688069,0.24708705963765282,0.031128600587945945,0.021160373424430095,0.0019662750900187333,0.1376779879183176,0.04692335400310627,0.004011304467950233,0.0007023333217138482,0.12968765532992238,0.008242088098936043,0.05076940357182972,0.0020798878332371497,0.20686943959223353,0.041055514026655096,0.06257092727364275,0.00806779582240779
688137,0.18074906344962965,0.02188477261942307,0.017048016812221282,0.0020750006631749278,0.1286367776182883,0.07903424045838651,0.0038611518022147093,0.0013012965806700719,0.09658627021578238,0.005866887528479679,0.03932479950011348,0.00012084520907694892,0.29655561679689457,0.09788756679645245,0.021046224766193996,0.008021469182997964
688220,0.17029474623222676,0.07079636876668151,0.05126057262702894,0.006111357807115372,0.06700021724632535,0.0972048188905185,0.005811146901261929,0.0028526629267772194,0.09947903737790609,0.011773498124066443,0.0809928805401247,0.002586077400569148,0.14138329317517975,0.10887524313841712,0.06830402485904538,0.015274053986755775
688223,0.0,0.0,0.0,0.11093655851608288,0.0,0.0,0.0,0.26010443115828363,0.0,0.0,0.0,0.16624748299801492,0.0,0.0,0.0,0.4627115273276186
688267,0.16387202571648873,0.017882353580000218,0.026616511549613926,0.0009556803249313105,0.11729715452388968,0.05177177081668779,0.0037026794731967352,0.0011179985944052364,0.11630695490150753,0.0057377665936977846,0.09402494232562325,0.0017160745120367628,0.22814870292770184,0.0547225889628231,0.10276840886983045,0.013358386327565638
688275,0.0,0.0,0.0,0.2550123517995932,0.0,0.0,0.0,0.15788734191496553,0.0,0.0,0.0,0.22422269893060964,0.0,0.0,0.0,0.36287760735483165
688361,0.3112462313250577,0.06015722481673872,0.0499556840699823,0.0020366663677370924,0.09850017776446504,0.030038325199262358,0.00801055388311793,0.0005594687004803055,0.06450187028247024,0.005984812860223414,0.05779279810372431,0.002212382330621875,0.17720863812389978,0.042151801293469786,0.08778742192361637,0.0018559429551327953
688439,0.19099847473656073,0.03621141633851414,0.03176007314076227,0.0014893220327560994,0.1099416176777808,0.06113228908571801,0.0072296139219038165,0.002243193034555416,0.09230247389193767,0.0059240423299915315,0.07214024336824891,0.0024983770208617403,0.20261249098656914,0.08025446515817589,0.09414626804651717,0.009115639229146684
688466,0.2191931850478485,0.026355293852847544,0.034273135988128006,0.0011425650298802692,0.10652559135846977,0.055094905380737386,0.007322716443589905,0.002620841988406494,0.09972170244096906,0.004396681792777997,0.06845662163167442,0.000436806998067749,0.19806431553869366,0.10015469453075675,0.06101182812312235,0.015229113854030165
688550,0.18408003523633046,0.019828227472329533,0.03451079570949094,0.0017842746417127936,0.11107648181190272,0.06218607330788385,0.008267796111445437,0.0023260194725641995,0.08989893388100588,0.002378268974016873,0.0638168077479594,0.001665109112083889,0.24072995303503145,0.049830899530166985,0.1196009421410104,0.008019381815065181
688600,0.21438773570516764,0.028616337316193736,0.03129486916517713,0.002578603451812348,0.06184816443555858,0.07572994688768123,0.0018528077249910402,0.0003396062821151461,0.0964098657127637,0.0033066532026299954,0.04447565015443821,0.0013155986725301345,0.27936749081297385,0.08459051521729168,0.051471389297743794,0.022414765960931754
